year,month,site_code,indicateur,sous_indicateur,unite,value,value_crise,type
2016,7,PLF,Resources hopitaux,Médecins,personnes,55.0,59.0,VOLATILE
2016,8,PLF,Resources hopitaux,Médecins,personnes,74.0,65.0,VOLATILE
2016,9,PLF,Resources hopitaux,Médecins,personnes,77.0,87.0,VOLATILE
2016,10,PLF,Resources hopitaux,Médecins,personnes,73.0,84.0,VOLATILE
2016,11,PLF,Resources hopitaux,Médecins,personnes,65.0,100.0,VOLATILE
2016,12,PLF,Resources hopitaux,Médecins,personnes,64.0,119.0,VOLATILE
2017,1,PLF,Resources hopitaux,Médecins,personnes,79.0,121.0,VOLATILE
2017,1,PLF,Resources hopitaux,Médecins,personnes,82.34,128.51,
2017,2,PLF,Resources hopitaux,Médecins,personnes,77.0,122.0,VOLATILE
2017,2,PLF,Resources hopitaux,Médecins,personnes,75.77,119.84,
2017,3,PLF,Resources hopitaux,Médecins,personnes,57.0,103.0,VOLATILE
2017,3,PLF,Resources hopitaux,Médecins,personnes,59.75,100.67,
2017,4,PLF,Resources hopitaux,Médecins,personnes,66.0,109.0,VOLATILE
2017,4,PLF,Resources hopitaux,Médecins,personnes,68.11,117.75,
2017,5,PLF,Resources hopitaux,Médecins,personnes,62.0,100.0,VOLATILE
2017,5,PLF,Resources hopitaux,Médecins,personnes,66.13,100.5,
2017,6,PLF,Resources hopitaux,Médecins,personnes,65.0,66.0,VOLATILE
2017,6,PLF,Resources hopitaux,Médecins,personnes,65.39,66.17,
2017,7,PLF,Resources hopitaux,Médecins,personnes,57.0,57.0,VOLATILE
2017,7,PLF,Resources hopitaux,Médecins,personnes,56.78,64.83,
2017,8,PLF,Resources hopitaux,Médecins,personnes,77.0,63.0,VOLATILE
2017,8,PLF,Resources hopitaux,Médecins,personnes,73.68,65.72,
2017,9,PLF,Resources hopitaux,Médecins,personnes,71.0,84.0,VOLATILE
2017,9,PLF,Resources hopitaux,Médecins,personnes,74.69,86.85,
2017,10,PLF,Resources hopitaux,Médecins,personnes,74.0,99.0,VOLATILE
2017,10,PLF,Resources hopitaux,Médecins,personnes,72.04,88.77,
2017,11,PLF,Resources hopitaux,Médecins,personnes,62.0,97.0,VOLATILE
2017,11,PLF,Resources hopitaux,Médecins,personnes,66.94,101.36,
2017,12,PLF,Resources hopitaux,Médecins,personnes,65.0,117.0,VOLATILE
2017,12,PLF,Resources hopitaux,Médecins,personnes,64.34,121.03,
2011,1,PLF,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,53.0,69.0,STABLE
2011,2,PLF,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,53.0,72.0,STABLE
2011,3,PLF,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,54.0,81.0,STABLE
2011,4,PLF,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,55.0,72.0,STABLE
2011,5,PLF,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,54.0,81.0,STABLE
2011,6,PLF,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,51.0,78.0,STABLE
2011,7,PLF,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,46.0,64.0,STABLE
2011,8,PLF,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,52.0,71.0,STABLE
2011,9,PLF,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,60.0,82.0,STABLE
2011,10,PLF,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,58.0,79.0,STABLE
2011,11,PLF,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,56.0,83.0,STABLE
2011,12,PLF,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,54.0,75.0,STABLE
2012,1,PLF,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,53.0,77.0,STABLE
2012,2,PLF,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,55.0,72.0,STABLE
2012,3,PLF,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,51.0,73.0,STABLE
2012,4,PLF,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,54.0,80.0,STABLE
2012,5,PLF,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,55.0,75.0,STABLE
2012,6,PLF,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,51.0,79.0,STABLE
2012,7,PLF,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,48.0,62.0,STABLE
2012,8,PLF,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,52.0,68.0,STABLE
2012,9,PLF,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,58.0,76.0,STABLE
2012,10,PLF,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,59.0,87.0,STABLE
2012,11,PLF,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,59.0,88.0,STABLE
2012,12,PLF,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,53.0,69.0,STABLE
2013,1,PLF,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,54.0,72.0,STABLE
2013,2,PLF,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,55.0,78.0,STABLE
2013,3,PLF,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,55.0,75.0,STABLE
2013,4,PLF,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,53.0,78.0,STABLE
2013,5,PLF,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,56.0,76.0,STABLE
2013,6,PLF,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,51.0,80.0,STABLE
2013,7,PLF,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,46.0,64.0,STABLE
2013,8,PLF,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,50.0,72.0,STABLE
2013,9,PLF,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,57.0,81.0,STABLE
2013,10,PLF,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,57.0,78.0,STABLE
2013,11,PLF,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,58.0,79.0,STABLE
2013,12,PLF,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,53.0,73.0,STABLE
2014,1,PLF,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,52.0,70.0,STABLE
2014,2,PLF,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,55.0,74.0,STABLE
2014,3,PLF,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,54.0,77.0,STABLE
2014,4,PLF,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,54.0,77.0,STABLE
2014,5,PLF,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,54.0,73.0,STABLE
2014,6,PLF,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,52.0,72.0,STABLE
2014,7,PLF,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,49.0,64.0,STABLE
2014,8,PLF,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,50.0,67.0,STABLE
2014,9,PLF,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,57.0,80.0,STABLE
2014,10,PLF,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,53.0,84.0,STABLE
2014,11,PLF,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,59.0,83.0,STABLE
2014,12,PLF,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,58.0,84.0,STABLE
2015,1,PLF,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,55.0,82.0,STABLE
2015,2,PLF,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,53.0,74.0,STABLE
2015,3,PLF,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,59.0,78.0,STABLE
2015,4,PLF,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,56.0,80.0,STABLE
2015,5,PLF,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,55.0,77.0,STABLE
2015,6,PLF,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,49.0,69.0,STABLE
2015,7,PLF,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,45.0,66.0,STABLE
2015,8,PLF,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,47.0,65.0,STABLE
2015,9,PLF,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,56.0,77.0,STABLE
2015,10,PLF,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,57.0,85.0,STABLE
2015,11,PLF,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,56.0,83.0,STABLE
2015,12,PLF,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,58.0,70.0,STABLE
2016,1,PLF,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,56.0,82.0,STABLE
2016,2,PLF,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,53.0,78.0,STABLE
2016,3,PLF,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,52.0,72.0,STABLE
2016,4,PLF,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,55.0,72.0,STABLE
2016,5,PLF,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,53.0,82.0,STABLE
2016,6,PLF,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,49.0,75.0,STABLE
2016,7,PLF,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,49.0,68.0,STABLE
2016,8,PLF,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,52.0,73.0,STABLE
2016,9,PLF,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,58.0,84.0,STABLE
2016,10,PLF,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,58.0,78.0,STABLE
2016,11,PLF,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,58.0,73.0,STABLE
2016,12,PLF,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,54.0,70.0,STABLE
2017,1,PLF,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,54.0,84.0,STABLE
2017,1,PLF,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,54.37,79.94,
2017,2,PLF,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,56.0,80.0,STABLE
2017,2,PLF,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,52.79,76.91,
2017,3,PLF,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,55.0,80.0,STABLE
2017,3,PLF,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,55.6,75.53,
2017,4,PLF,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,57.0,71.0,STABLE
2017,4,PLF,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,55.35,76.76,
2017,5,PLF,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,53.0,80.0,STABLE
2017,5,PLF,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,54.36,78.65,
2017,6,PLF,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,48.0,71.0,STABLE
2017,6,PLF,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,49.03,72.87,
2017,7,PLF,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,49.0,71.0,STABLE
2017,7,PLF,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,47.12,66.69,
2017,8,PLF,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,53.0,68.0,STABLE
2017,8,PLF,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,50.37,70.64,
2017,9,PLF,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,59.0,77.0,STABLE
2017,9,PLF,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,58.03,80.87,
2017,10,PLF,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,59.0,75.0,STABLE
2017,10,PLF,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,57.85,80.22,
2017,11,PLF,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,54.0,74.0,STABLE
2017,11,PLF,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,57.87,76.16,
2017,12,PLF,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,51.0,75.0,STABLE
2017,12,PLF,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,55.01,70.1,
2011,1,PLF,Resources hopitaux,Personnels soignants,personnes,313.0,500.0,VOLATILE
2011,2,PLF,Resources hopitaux,Personnels soignants,personnes,289.0,475.0,VOLATILE
2011,3,PLF,Resources hopitaux,Personnels soignants,personnes,225.0,370.0,VOLATILE
2011,4,PLF,Resources hopitaux,Personnels soignants,personnes,276.0,450.0,VOLATILE
2011,5,PLF,Resources hopitaux,Personnels soignants,personnes,253.0,399.0,VOLATILE
2011,6,PLF,Resources hopitaux,Personnels soignants,personnes,274.0,262.0,VOLATILE
2011,7,PLF,Resources hopitaux,Personnels soignants,personnes,234.0,233.0,VOLATILE
2011,8,PLF,Resources hopitaux,Personnels soignants,personnes,297.0,269.0,VOLATILE
2011,9,PLF,Resources hopitaux,Personnels soignants,personnes,303.0,351.0,VOLATILE
2011,10,PLF,Resources hopitaux,Personnels soignants,personnes,285.0,382.0,VOLATILE
2011,11,PLF,Resources hopitaux,Personnels soignants,personnes,267.0,409.0,VOLATILE
2011,12,PLF,Resources hopitaux,Personnels soignants,personnes,275.0,508.0,VOLATILE
2012,1,PLF,Resources hopitaux,Personnels soignants,personnes,323.0,562.0,VOLATILE
2012,2,PLF,Resources hopitaux,Personnels soignants,personnes,299.0,478.0,VOLATILE
2012,3,PLF,Resources hopitaux,Personnels soignants,personnes,227.0,362.0,VOLATILE
2012,4,PLF,Resources hopitaux,Personnels soignants,personnes,267.0,494.0,VOLATILE
2012,5,PLF,Resources hopitaux,Personnels soignants,personnes,261.0,408.0,VOLATILE
2012,6,PLF,Resources hopitaux,Personnels soignants,personnes,269.0,262.0,VOLATILE
2012,7,PLF,Resources hopitaux,Personnels soignants,personnes,231.0,231.0,VOLATILE
2012,8,PLF,Resources hopitaux,Personnels soignants,personnes,276.0,262.0,VOLATILE
2012,9,PLF,Resources hopitaux,Personnels soignants,personnes,301.0,334.0,VOLATILE
2012,10,PLF,Resources hopitaux,Personnels soignants,personnes,304.0,354.0,VOLATILE
2012,11,PLF,Resources hopitaux,Personnels soignants,personnes,269.0,332.0,VOLATILE
2012,12,PLF,Resources hopitaux,Personnels soignants,personnes,267.0,530.0,VOLATILE
2013,1,PLF,Resources hopitaux,Personnels soignants,personnes,341.0,539.0,VOLATILE
2013,2,PLF,Resources hopitaux,Personnels soignants,personnes,298.0,484.0,VOLATILE
2013,3,PLF,Resources hopitaux,Personnels soignants,personnes,233.0,372.0,VOLATILE
2013,4,PLF,Resources hopitaux,Personnels soignants,personnes,267.0,474.0,VOLATILE
2013,5,PLF,Resources hopitaux,Personnels soignants,personnes,262.0,372.0,VOLATILE
2013,6,PLF,Resources hopitaux,Personnels soignants,personnes,253.0,257.0,VOLATILE
2013,7,PLF,Resources hopitaux,Personnels soignants,personnes,229.0,238.0,VOLATILE
2013,8,PLF,Resources hopitaux,Personnels soignants,personnes,304.0,266.0,VOLATILE
2013,9,PLF,Resources hopitaux,Personnels soignants,personnes,288.0,353.0,VOLATILE
2013,10,PLF,Resources hopitaux,Personnels soignants,personnes,295.0,362.0,VOLATILE
2013,11,PLF,Resources hopitaux,Personnels soignants,personnes,266.0,357.0,VOLATILE
2013,12,PLF,Resources hopitaux,Personnels soignants,personnes,256.0,536.0,VOLATILE
2014,1,PLF,Resources hopitaux,Personnels soignants,personnes,339.0,488.0,VOLATILE
2014,2,PLF,Resources hopitaux,Personnels soignants,personnes,293.0,482.0,VOLATILE
2014,3,PLF,Resources hopitaux,Personnels soignants,personnes,232.0,371.0,VOLATILE
2014,4,PLF,Resources hopitaux,Personnels soignants,personnes,252.0,515.0,VOLATILE
2014,5,PLF,Resources hopitaux,Personnels soignants,personnes,267.0,380.0,VOLATILE
2014,6,PLF,Resources hopitaux,Personnels soignants,personnes,258.0,268.0,VOLATILE
2014,7,PLF,Resources hopitaux,Personnels soignants,personnes,228.0,248.0,VOLATILE
2014,8,PLF,Resources hopitaux,Personnels soignants,personnes,297.0,254.0,VOLATILE
2014,9,PLF,Resources hopitaux,Personnels soignants,personnes,293.0,326.0,VOLATILE
2014,10,PLF,Resources hopitaux,Personnels soignants,personnes,304.0,351.0,VOLATILE
2014,11,PLF,Resources hopitaux,Personnels soignants,personnes,268.0,401.0,VOLATILE
2014,12,PLF,Resources hopitaux,Personnels soignants,personnes,260.0,524.0,VOLATILE
2015,1,PLF,Resources hopitaux,Personnels soignants,personnes,334.0,522.0,VOLATILE
2015,2,PLF,Resources hopitaux,Personnels soignants,personnes,285.0,474.0,VOLATILE
2015,3,PLF,Resources hopitaux,Personnels soignants,personnes,228.0,380.0,VOLATILE
2015,4,PLF,Resources hopitaux,Personnels soignants,personnes,265.0,457.0,VOLATILE
2015,5,PLF,Resources hopitaux,Personnels soignants,personnes,279.0,409.0,VOLATILE
2015,6,PLF,Resources hopitaux,Personnels soignants,personnes,243.0,267.0,VOLATILE
2015,7,PLF,Resources hopitaux,Personnels soignants,personnes,236.0,218.0,VOLATILE
2015,8,PLF,Resources hopitaux,Personnels soignants,personnes,305.0,248.0,VOLATILE
2015,9,PLF,Resources hopitaux,Personnels soignants,personnes,306.0,335.0,VOLATILE
2015,10,PLF,Resources hopitaux,Personnels soignants,personnes,289.0,398.0,VOLATILE
2015,11,PLF,Resources hopitaux,Personnels soignants,personnes,261.0,393.0,VOLATILE
2015,12,PLF,Resources hopitaux,Personnels soignants,personnes,263.0,507.0,VOLATILE
2016,1,PLF,Resources hopitaux,Personnels soignants,personnes,328.0,489.0,VOLATILE
2016,2,PLF,Resources hopitaux,Personnels soignants,personnes,297.0,479.0,VOLATILE
2016,3,PLF,Resources hopitaux,Personnels soignants,personnes,223.0,432.0,VOLATILE
2016,4,PLF,Resources hopitaux,Personnels soignants,personnes,252.0,456.0,VOLATILE
2016,5,PLF,Resources hopitaux,Personnels soignants,personnes,263.0,394.0,VOLATILE
2016,6,PLF,Resources hopitaux,Personnels soignants,personnes,264.0,244.0,VOLATILE
2016,7,PLF,Resources hopitaux,Personnels soignants,personnes,235.0,237.0,VOLATILE
2016,8,PLF,Resources hopitaux,Personnels soignants,personnes,312.0,223.0,VOLATILE
2016,9,PLF,Resources hopitaux,Personnels soignants,personnes,311.0,380.0,VOLATILE
2016,10,PLF,Resources hopitaux,Personnels soignants,personnes,286.0,369.0,VOLATILE
2016,11,PLF,Resources hopitaux,Personnels soignants,personnes,253.0,413.0,VOLATILE
2016,12,PLF,Resources hopitaux,Personnels soignants,personnes,268.0,492.0,VOLATILE
2017,1,PLF,Resources hopitaux,Personnels soignants,personnes,329.0,513.0,VOLATILE
2017,1,PLF,Resources hopitaux,Personnels soignants,personnes,328.7,512.5,
2017,2,PLF,Resources hopitaux,Personnels soignants,personnes,285.0,491.0,VOLATILE
2017,2,PLF,Resources hopitaux,Personnels soignants,personnes,292.03,476.08,
2017,3,PLF,Resources hopitaux,Personnels soignants,personnes,227.0,385.0,VOLATILE
2017,3,PLF,Resources hopitaux,Personnels soignants,personnes,225.99,394.99,
2017,4,PLF,Resources hopitaux,Personnels soignants,personnes,277.0,481.0,VOLATILE
2017,4,PLF,Resources hopitaux,Personnels soignants,personnes,257.17,470.49,
2017,5,PLF,Resources hopitaux,Personnels soignants,personnes,257.0,390.0,VOLATILE
2017,5,PLF,Resources hopitaux,Personnels soignants,personnes,265.84,391.58,
2017,6,PLF,Resources hopitaux,Personnels soignants,personnes,260.0,258.0,VOLATILE
2017,6,PLF,Resources hopitaux,Personnels soignants,personnes,257.69,256.7,
2017,7,PLF,Resources hopitaux,Personnels soignants,personnes,231.0,233.0,VOLATILE
2017,7,PLF,Resources hopitaux,Personnels soignants,personnes,234.73,232.66,
2017,8,PLF,Resources hopitaux,Personnels soignants,personnes,299.0,232.0,VOLATILE
2017,8,PLF,Resources hopitaux,Personnels soignants,personnes,310.77,241.5,
2017,9,PLF,Resources hopitaux,Personnels soignants,personnes,306.0,319.0,VOLATILE
2017,9,PLF,Resources hopitaux,Personnels soignants,personnes,311.78,356.14,
2017,10,PLF,Resources hopitaux,Personnels soignants,personnes,303.0,362.0,VOLATILE
2017,10,PLF,Resources hopitaux,Personnels soignants,personnes,286.73,378.68,
2017,11,PLF,Resources hopitaux,Personnels soignants,personnes,251.0,426.0,VOLATILE
2017,11,PLF,Resources hopitaux,Personnels soignants,personnes,252.01,396.77,
2017,12,PLF,Resources hopitaux,Personnels soignants,personnes,267.0,520.0,VOLATILE
2017,12,PLF,Resources hopitaux,Personnels soignants,personnes,267.09,499.57,
2011,1,PLF,Resources hopitaux,Total,personnes,594.0,854.0,VOLATILE
2011,2,PLF,Resources hopitaux,Total,personnes,505.0,842.0,VOLATILE
2011,3,PLF,Resources hopitaux,Total,personnes,372.0,609.0,VOLATILE
2011,4,PLF,Resources hopitaux,Total,personnes,433.0,709.0,VOLATILE
2011,5,PLF,Resources hopitaux,Total,personnes,457.0,667.0,VOLATILE
2011,6,PLF,Resources hopitaux,Total,personnes,403.0,449.0,VOLATILE
2011,7,PLF,Resources hopitaux,Total,personnes,404.0,395.0,VOLATILE
2011,8,PLF,Resources hopitaux,Total,personnes,488.0,417.0,VOLATILE
2011,9,PLF,Resources hopitaux,Total,personnes,503.0,616.0,VOLATILE
2011,10,PLF,Resources hopitaux,Total,personnes,477.0,599.0,VOLATILE
2011,11,PLF,Resources hopitaux,Total,personnes,446.0,601.0,VOLATILE
2011,12,PLF,Resources hopitaux,Total,personnes,418.0,943.0,VOLATILE
2012,1,PLF,Resources hopitaux,Total,personnes,543.0,908.0,VOLATILE
2012,2,PLF,Resources hopitaux,Total,personnes,481.0,827.0,VOLATILE
2012,3,PLF,Resources hopitaux,Total,personnes,397.0,608.0,VOLATILE
2012,4,PLF,Resources hopitaux,Total,personnes,439.0,769.0,VOLATILE
2012,5,PLF,Resources hopitaux,Total,personnes,457.0,681.0,VOLATILE
2012,6,PLF,Resources hopitaux,Total,personnes,445.0,410.0,VOLATILE
2012,7,PLF,Resources hopitaux,Total,personnes,382.0,365.0,VOLATILE
